0,嗨 ， 今天天气 怎么样 ？
0,"南京 今日 小雨 ~ 雨夹雪 , 东北风 , 最高 气温 : 8 ℃ , 最低气温 : 4 ℃"
0,谢 了 ， 有 你 真 好 ！
0,客气 了 ， 像 这种 天气 蛮 适合 吃 『 烤鱼 』 哦 ， 推荐 你 可以 尝一尝 。
1,我 很 喜欢 吃 烤鱼 呢
0,这道 热菜 是 很多 人 喜欢 的 呢
0,怪不得 那么 好吃
0,话 说 这家 『 蜀江 烤鱼 （ 江宁 万达 店 ） 』 的 烤鱼 味道 很 不错 哦 。
0,这里 人均 价格 多少 啊 ？
0,人均 价格 81 元
0,地址 在 哪里 ？
0,地址 在 江宁区 万达 广场 4 楼
0,评分 多少 呢 ？
0,评分 5 分 哦 ， 还是 可以 的 。
0,行 吧 ， 那 就 这里 给 我定 个 明天 中午 12 ： 00 的 三人餐
0,好 嘞 ， 这 就 为 你 预定 。
0,谢 啦 ， 那 就 先 这样 吧 ， 我 就 休息 了 ， 再聊 ， 拜拜 ~
0,再见 啊 。
0,你好 啊 ， 今天 几号 了 ？
0,今天 是 20 18 年 9 月 16 日 。
0,知道 啦 ， 谢谢
0,今天 还是 万能 女神 范冰冰 的 生日 呦 。
1,居然 是 范冰冰 的 生日 啊 ， 我 特别 喜欢 她 呢 ！ 那 可是 世界 影星
0,是 的 ， 难怪 她 的 演技 这么 好 ， 还 获得 过 亚洲 电影 大奖 最佳 女主角 哦
1,真是 颜值 高 气场 又 强 的 是 一个 实力派 啊 ， 真让人 羡慕
0,哈哈 ， 对 了 ， 你 看过 她 的 《 导火线 》 嘛 ， 电影 打斗 的 画面 还是 不错 的 。
0,还 没 呢 ， 这部 电影 评分 多少 ？
0,评分 是 7.1 分 哦 。
0,导演 是 谁 呢 ？
0,导演 是 著名 的 叶伟信 。
0,那 我 一定 得 去 看看 呢 ！
0,相信 你 会 喜欢 哦
0,嗯 ， 不早了 ， 我先 睡觉 了 ， 下次 再聊 ， 再见
0,好 的 ， 再见 。
0,知道 《 还有我 》 主唱 是 谁 吗 ？
0,当然 知道 了 ， 《 还有我 》 演唱者 是 何炅 。
0,真棒 。
0,说 到 何炅 ， 他 可是 一位 优秀 的 主持人 ， 综艺 天王
1,我 觉得 何 老师 一直 优秀 ， 是 我 的 榜样 。
0,确实 ， 何炅 的 主持 功力 确实 没得说 ， 还 自己 导演 电影 ， 真是 不愧 是 综艺 天王 。
1,是 啊 ， 不光 是 这些 ， 何 老师 歌唱 的 也 不错 哦 。
0,说 到 唱歌 ， 推荐 你 听听 由 何炅 演唱 的 《 心火烧 》 。
0,这 首歌 到 没有 听过 ， 好听 吗
0,现在 听来 也 很 好好笑 ， 这歌 确实 很耐 听
0,感觉 不错 啊 ， 我 有空 一定 要 听听 。
0,那 现在 为 您 播放 《 心火烧 》 如何 ？
0,可以 吗 ？ 我 都 迫不及待 了 ， 播放 吧 。
0,正在 为 您 播放 ， 请 欣赏 。
0,好 了 ， 我 还 有点 事 ， 再见 。
0,那 不 打扰 了 ， 再见 。
0,你 知道 杨幂 的 星座 嘛 ？
0,杨幂 是 处女座 哦
0,你 真是 个 小 百科 啊 。
0,谢谢 夸奖 ， 她 可是 85 后 实力 小天 后
0,哈哈 ， 是 个 内地 小花 哦 。
0,是 的 ， 她 还 获得 了 中国 电视 金鹰奖 最具 人气 女演员
1,厉害 厉害 ， 太 喜欢 她 了 。
0,你 是 很 有 眼光 的 ， 杨幂 的 眼光 确实 在线 。 她 主演 的 《 逆时营救 》 很 好看 ， 电影 里 她 和 霍 建华 都 演得 很棒 ， 你 要 不要 看看 ？
0,口碑 怎么样 呢 ？
0,口碑 还 可以
0,那 我 要 看看 。
0,嗯 嗯 ， 相信 你 会 喜欢 的
0,我 放学 再 看吧 ， 现在 我 先 去 上学 了 ， 拜拜 咯 ！
0,拜拜
0,今天 几号 啊
0,今天 是 20 18 年 8 月 26 日 哦
0,你 咋 啥 都 知道 ， 真棒
0,今天 还是 大腕 明星 黄渤 的 生日 哦
1,是 嘛 ， 我 可 喜欢 他 了
0,你 很会选 偶像 嘛 ， 挑 了 一个 影帝 。 他 不仅 是 第 19 届华鼎奖 最佳 男主角 还是 中国 电影 导演 协会 年度 男演员 呢
1,是 嘛 ， 他 的 电影 我 一直 很 喜欢 看 呢
0,那 我 推荐 一部 他 的 『 无人区 』 给 你 ， 很 好 的 国产 公路 片 哦
0,这部 电影 口碑 怎么样 ？
0,口碑 不错 的
0,嗯 嗯 ， 很 期待 呢 ， 我 有空 就 去 看看
0,好 的 呢 ， 相信 你 会 喜欢 的
0,嗯 嗯 ， 我要 休息 了 ， 晚安
0,好 的 呢 ， 再见 哦
0,今天 日期 多会 呀 ？
0,今天 是 20 18 年 1 月 27 日 哦
0,恩 ， 晓 的 了 ， 真棒
0,今天 还是 中国 明星 林心如 的 生日 哦 ~
1,对 哦 ， 我 差点 给 忘 了 ， 我 挺 喜欢 她 的
0,她 值得 你 喜欢 哈 ， 她 不仅 是 第 5 届 首尔 国际 电视节 中国 最 受欢迎 演员 ， 还是 第 5 届华鼎奖 华语 电影 最佳 女配角 呢
1,嗯 啊 ， 不愧 是 我 喜欢 的 爱豆
0,那 她 的 这部 《 夜玫瑰 》 推荐 给 你 ， 电影 拍 得 不错
0,夜玫瑰 ？ 导演 是 谁 ？
0,胡玥 导演 和 吴思远 导演 哦 ~
0,什么 类型 的 电影 呢 ？
0,剧情 与 喜剧 相结合 的 爱情片 哦
0,那 我 回家 去 看看
0,嗯 嗯 ， 那 你 先 回家吧 ， 再见
0,你 知道 《 一屋哨牙鬼 》 的 主演 是 谁 吗 ？
0,当然 知道 是 林志颖 哦 。
0,好 的 ， 知道 了 。
0,你 知道 吗 ， 他 还是 华鼎奖 偶像 励志 类 最佳 男演员 呢 。
1,嗯 ， 我 很 喜欢 他 呢 ， 喜欢 他 的 娃娃脸 ， 精美 的 五官 佩服 他 的 经历 ， 不老 男神 啊 。
0,难得 见到 中国 艺人 评分 超过 9 分 的 ， 很棒 。
1,是 啊 ， 全能型 艺人 ， 很 优秀 。
0,给 你 推荐 他个 他 的 电影 《 异域之末路英雄 》 ， 拍 的 非常 有 现实感 ， 战火 中 相爱 而 不能 在 一起 ！
0,这 是 个 什么 类型 的 片子 呀 ？
0,是 一个 动作片 哦 。
0,好 的 ， 有 时间 就 去 看 哦 。
0,你 一定 会 喜欢 的 。
0,下次 聊 哦 ， 再见 。
0,再见 ，
0,小可爱 ， 今天天气 怎么样 ？
0,"长春 今天 多云 , 西北风 , 最高 气温 : - 11 ℃ , 最低气温 : - 20 ℃"
0,好 的 ， 谢谢 ， 你好 厉害 哦
0,嘿嘿 ， 还好 还好 ， 这种 天气 比较 适合 吃 『 重庆辣子鸡 』 哦
0,辣子鸡 很 开胃 的 一道 热菜 哦
0,是 的 啊 ， 爱 吃 辣 的 人 都 喜欢 这 道菜 。
1,说 的 我 现在 就 好 想 尝试 一下
0,好 的 呢 ， 这家 『 鑫品渝味堂川菜小馆 』 家 的 『 重庆辣子鸡 』 ， 据说 还 不错 哦
0,那 他 的 人均 价格 高 吗
0,人均 价格 还好 ， 大概 50 元
0,那 还好 ， 是 在 哪里 呢 ？
0,地址 在 南关区 亚泰 大街 与 繁荣 路 交汇
0,嗯 嗯 ， 那 评分 怎么样 呢
0,评分 3.5 ， 可以 尝试 尝试 哦
1,嗯 ， 那 我 要 和 女朋友 明天 中午 去 尝 一下
0,好 的 呢 ， 已经 帮 您 预定 好
0,好 的 ， 好 贴心 啊 。 我要 休息 了 ， 晚安
0,嗯 嗯 ， 晚安
0,你 知道 吴亦凡 的 血型 吗 ？
0,是 O型 血
0,谢谢 你 真棒 ！
0,谢谢 夸奖 ， 吴亦凡 可是 东京国际 电影节 中国 电影周 最佳 男 主角奖 呢
1,我 特别 喜欢 他 ， 他 演戏 还是 不错 的 。
0,是 啊 ， 而且 他人 也 不错 ， 还 获得 了 20 15 亚洲 影响力 东方 盛典 最具 人气 男神 呢 ， 是 个 很 优秀 的 人 呢
1,真不愧是 我 的 偶像 ， 真 优秀 ， 我 更 喜欢 他 了 。
0,吴亦凡 演唱 的 这首 『 Dese推荐者ve ( Lido 推荐者emix ) 』 非常 好听 ， 凡凡 声音 好苏 ， 推荐 给 你 哦
0,这 首歌 还 没有 听过 呢 。
0,那 你 一定 要 听 一下 了 ， 这 首歌 非常 好听 的
0,好 啊 ！
0,需要 现在 为 您 播放 这 首歌 吗 ?
0,可以 呀 ， 播放 吧 。
0,正在 为 您 播放 『 Dese推荐者ve ( Lido 推荐者emix ) 』
0,这 首歌 真的 好 特别 啊 ！
0,你 喜欢 就 好 。
0,我 现在 准备 要 睡觉 啦 ， 明天 再聊 吧 ， 再见 。
0,那 我 就 不 打扰 你 了 ， 再见 ！
0,你 知道 黄晓明 是 什么 星座 的 吗 ？
0,黄晓明 星座 是 天蝎座
0,厉害 啊 ， 我 的 小 机灵鬼 儿
0,嘿嘿 ， 黄晓明 可是 获得 过 很多 国家 奖项 ， 例如 中国 电影 金鸡奖 最佳 男主角 这样 大奖 的 人 ， 我 想 不 知道 都 难 。
1,我 还 知道 他 获得 过 第 11 届 华语 电影 传媒 大奖 最受 瞩目 男演员 的 称号 呢 ！ 确实 很 厉害
0,是 啊 ， 其实 他 也 是 很 有 人格魅力 的 ， 有人 还 说 他 该是 闪闪发亮 的 星星 ， 可是 却 那么 低调 安静 呢
0,娱乐圈 低调 点 也好
0,但是 他 的 演技 很 厉害 呢 ， 来 看看 『 撒娇女人最好命 』 吧 ， 电影 里 段子 挺 多 ， 笑果 还 可以
0,是 爱情片 啊
0,是 喜剧片 哦
0,哈哈 ， 我 喜欢 ， 有 时间 一定 看看
0,好 的 呢
0,不早了 ， 我 睡觉 了 ， 拜拜
0,再见 啦
0,今天天气 怎么样 啊 ？
0,"今天天气 晴 , 西南风 , 最高 气温 : 11 ℃ , 最低气温 : - 4 ℃ 。"
0,速度 挺快 啊 。
0,快到 饭点 了 ， 有个 美食 推荐 想要 了解 一下 吗 ？
1,说 出来 听听看 ， 正好 现在 有点 想 吃 东西 了 。
0,京酱肉丝 怎么样 ？
0,听 起来 不错 呢 ， 猪 里脊 是 我 爱 吃 的
0,那 我 推荐 你 在 金权道韩式自助烤肉火锅 预定 京酱肉丝 。
0,人均 价格 多少 ？
0,人均 价格 44 。
0,地址 呢 ？
0,地址 在 大 世界 / 时代 中山 中路 大 世界 六楼 。
0,评分 如何 ？
0,评分 3.4 。
0,恩 ， 那 就 帮 我订 在 下午 七点 ， 人数 三人 吧 。 谢谢 。
0,好 的 ， 正在 帮 你 预定 。
0,谢谢 ， 有事 的话 我会 找 你 的 。
0,好 的 ， 再见 。
0,《 四个不平凡的少年 》 的 主演 你 知道 是 谁 吗 ？
0,是 林志颖
0,你 真是 个 小 机灵鬼 ！ 很 喜欢 你 ！
0,那 你 喜欢 他 吗 ， 他 是 娱乐圈 的 不 老美 男
1,喜欢 啊 ， 他 可是 “ 全民 男神 ” ！
0,我 相信 他 是 全民 男神 ， 多金 帅气
1,哈哈哈 ， 他 还是 最具 影响力 全能 偶像 艺人 呢 ！ 非常 厉害 ！ ！
0,是 啊 ， 不 知道 你 喜不喜欢 看 他 的 电影 ， 这部 『 报告班长3 』 很 不错 ， 很 青春 的 一部 电影 ， 你 可以 看看 。
0,这个 我 还 没 看过 ， 一直 想 看来 着 ， 不 知道 他 的 评分 如何 ？
0,评分 6.6 ， 很 不错
0,电影 的 口碑 怎么样 啊 ？
0,口碑 还 可以
0,那 我 得 去 看看 了
0,， 好 的 ， 再见
0,周迅 是 什么 星座 的 ？
0,她 是 天秤座 的 。
0,我 知道 了 ， 谢谢 你 啊 ！
0,不 客气 ， 她 可是 获得 过 香港电影 金像奖 最佳 女主角 呢 ， 你 是不是 很 喜欢 她 呀 ？
1,是 啊 ， 我 可 喜欢 看 她 的 电影 了 。
0,那 你 真是 有 眼光 。 她 小小的 身体 蕴含 无限大 的 力量 。
1,是 的 ， 她 太 优秀 了 。
0,那 你 要 不要 看 一下 她 主演 的 『 李米的猜想 』 这部 电影 ？ 特别 好看 。 周迅 也 演得 特别 好 ， 不愧 是 迅哥 ！
0,那 这部 电影 的 评分 怎么样 啊 ？
0,7.3 分 呢 ， 有 时间 您 可以 看 一下 。
0,这 评分 很 高 啊 ， 那 我 有 时间 要 去 看看 啦 。
0,我 相信 您 一定 不会 失望 的 。
0,嗯 ， 该 吃晚饭 了 ， 先不聊 了 ， 再见 。
0,好 的 ， 下次 再聊 吧 。
0,电影 『 父子 』 主演 是 谁 呢 ？
0,是 郭富城
0,嗯 ， 知道 了 ， 你 真棒
0,他 可是 香港 影星 还是 个 性感 的 男人 ， 你 喜欢 他 不 ？
1,那 必须 啊 ， 喜欢 他 好久 了 呢
0,嗯 嗯 ， 他 还 获得 了 台湾 电影 金马奖 的 最佳 男 主角奖 ， 还是 香港电影 金像奖 的 最佳 男主角 呢 ， 你 眼光 真 好
1,是 啊 ， 我爱豆 可 厉害 了 ， 演技 也 是 一流
0,"给 你 推荐 一部 他 的 非常规 英雄 , 也 是 一部 老 片子 的 『 赤脚小子 』 ， 很棒 的 一部 电影 ， 可以 去 看看"
0,导演 是 谁 呀 ？
0,杜琪 峯 导演
0,看来 不错 嘛 ， 很 期待 这部 电影 ~
0,嗯 嗯 ， 你 喜欢 就 好
0,嗯 ， 我要 吃饭 去 了 ， 回聊 ， 再见
0,再见
0,今天天气 怎么样 呢 ？
0,扬州 今天 的 天气 为 晴 ， 有 东北风 ， 最高 气温 9 摄氏度 ， 最低气温 0 摄氏度
0,你 知道 的 可 真多 ， 真 厉害
0,这么 好 的 天气 来 一份 重庆辣子鸡 岂 不美哉 。
1,辣子鸡 我 都 好久没 吃 了 哦
0,重庆辣子鸡 这道 热菜 ， 特别 受欢迎 的 呢
1,说 的 我 好 想 现在 就 去 吃 啊
0,你 要 吃 的话 推荐 你 到 重庆万州烤鱼 ， 他家 的 特色 就 有 吃 重庆辣子鸡 ， 这家 店 还 可以 预定 哦 。
0,这家 店 的 消费 是 多少 ？
0,人均 消费 47 左右
0,评分 是 多少 呢 ？
0,评分 是 4.7
0,这家 店 在 哪 呢 ？
0,地址 在 邗江区 304 县道 （ 立祥 超市 斜对面 ）
0,那 你 帮 我定 个 今晚 8 点 的 位置 吧 ， 我们 5 个人
0,已为 您 预订 成功 。
0,我 到 学校 了 ， 回头 再聊 吧
0,好 的 ， 再见
0,今天 几号 了 ？
0,今天 是 20 18 年 5 月 24 日
0,嗯 ， 我 知道 了 ， 你 回答 的 真棒 啊
0,应该 的 ， 你 知道 么 今天 是 张柏芝 的 生日 哦
1,你 一 说 我 就 想 起来 了 ， 她 可是 我 最 喜欢 的 明星 呢
0,是 么 ， 看来 是 你 的 女神 呀 ， 你 的 女神 还是 纽约 中国 电影节 亚洲 杰出 艺人 获得者 哦
1,是 啊 ， 我 现在 是 越来越 喜欢 她 了
0,那 正好 为 你 推荐 这部 她 主演 的 《 辣手回春 》 ， 导演 是 经典 组合 ~ 演员 也 是 经典 组合 ~ 全班人马 天作之合 了 非常 的 不错 哦
0,没有 呢 ， 那 你 能 告诉 我 这部 电影 的 导演 是 谁 吗
0,这部 电影 导演 是 杜琪 峯 ， 韦家辉 非常 的 不错 哦
0,那 应该 是 挺不错 的 ， 我 有 时间 去 看看 呢
0,相信 我 没错 的
0,嗯 ， 我要 出去 吃饭 了 ， 先不聊 了 ， 拜拜
0,再见
0,哈 喽 ， 今天天气 怎么样 ？
0,"哈 喽 早上好 ~ 青岛 今日 晴转多云 ， 西北风 ， 最高 气温 : 10 ℃ , 最低气温 : 4 ℃ ， 气温 偏低 ， 出门 请 注意 御寒 哦 。"
0,好 的 ， 谢谢 你 ， 你 可 真 聪明 ！
0,不用 客气 。 今天 这个 天气 很 适合 去 吃 水煮鱼 呢 。
0,是 哈 ， 天气 冷 就 应该 吃 这种 辣辣的 东西 ！
0,对 的 ， 在 这个 寒冷 的 冬天 里 ， 吃 着 热乎乎 的 水煮鱼 ， 绝对 是 最 幸福 的 事 了 呢 。
0,好 啊 ， 那 就 吃 鱼 吧 ， 再 多放点 青菜 ， 想想 就 流口水
0,哈哈 不用 客气 。 而且 如果 您 要 去 吃 水煮鱼 的话 ， 我 推荐 您 去 『 旺池 川菜 （ 青岛 万象 城店 ） 』 这家 店 哦 ~ 他们 的 水煮鱼 是 特色菜 呢 。
0,是 吗 ？ 那 我 可要 尝尝 去 呢 ， 它 人均 价格 是 多少 呢 ？
0,这家 店 的 人均 价格 在 67 左右 ， 如果 去 就餐 的话 ， 绝对 会 物超所值 的 。
0,那 还行 ， 是 我 一个 学生 能 接受 的 了 的 ， 它 的 地址 在 哪 呢 ?
0,地址 在 市南区 山东 路 10 号 万象 城 L543 （ 香港 中路 ） ， 您 去 之前 可以 先 确定 一下 距离 哦 。
0,就 在 我们 学校 附近 呢 ， 我 都 没 发现 ， 你 真是 啥 都 知道 ， 它 的 评分 是 多少 ？
0,评分 在 3.3 上下 。
0,好 的 呢 ， 我 中午 要 和 我们 班 的 4 个 同学 要 去 大吃一顿 ， 谢谢 你 的 推荐 。
0,好 的 ， 我 现在 就 为 您 预订 。
0,能告 我 一下 ， 今天 几号 了 么 。
0,您好 ， 今天 是 20 18 年 7 月 10 日 。
0,好 的 ， 谢谢 。
0,不用 客气 。 今天 还是 张学友 的 生日 了 呢 。 他 是 61 年 的 7 月 10 日 出生 的 。
0,是 么 ， 那 你 能 和 我 说 说 他 得 过 啥 奖 呀 。
0,他 还 曾 是 台湾 金曲奖 最佳 国语 男歌手 ， 还是 世界 十大 杰出青年 ， 还 获得 过 第 27 届 台湾 电影 金马奖 最佳 男配角 。 真是 又 会 唱歌 又 会 演戏 啊 。
1,我 的 偶像 就是 不 一样 啊 ， 不愧 是 天王 。
0,张学友 的 歌 都 是 很 好听 的 。 这首 《 烦恼歌 》 深度 展现出 了 歌神 的 实力 ， 这才 是 歌神 啊 。 推荐 给 你 听 一 听 。
1,这 首歌 听 起来 不错 哟 。
0,相信 你 听 了 ， 就 深陷 其中 无法自拔 的 。
0,好 的 ， 那 我 可以 听听 。
0,需要 我 播放 这 首歌 么 ？
0,好 的 ， 播放 。
0,现在 为 您 播放 《 烦恼歌 》 。
0,上午 好 ， 今天 的 天气 怎么样 呢 ？
0,"好 啊 ， 今天 的 天气 是 多云 , 东南风 , 最高 气温 : 9 ℃ , 最低气温 : - 8 ℃ ， 请 注意 保暖 哟 ！"
0,好 的 呢 ， 你 真 贴心 。
0,嘿嘿 ， 这种 天气 为 您 推荐 小鸡炖蘑菇 ， 很 是 美味 呢 ！
1,很 养生 的 一道 菜 哦 ，
0,嘿嘿 ， 你 也 知道 啊 ， 这 道菜 里面 的 草鸡 吃 了 很 暖 身体 呢 ！
1,是 的 啊 ， 我 最 喜欢 吃 了 ， 口水 都 流 出来 了 。
0,是 呢 ， 我 记下 了 ， 如果 您 想 去 吃 的话 可以 推荐 您 去 乡村情东北饺子城 去 预定 呢 ， 那里 做 的 没话说 ！
0,它 那 人均 价格 怎么样 ？ 地址 在 哪 呢 ？ 评分 怎么样 啊 ？
0,好 的 ， 这家 店 人均 价格 是 35 地址 是 在 城关区 金珠 西路 96 号 临街 门面 评分 是 3 呢 ！
0,离 我们 学校 还 挺 近 的 呢 ， 中午 我要 和 我 那 2 个 朋友 一起 去 吃 去 ， 谢谢 你 的 推荐 呦 。
0,嗯 嗯 ， 相信 你们 会 有 个 愉快 的 午餐 呢 ！
0,今天 几号 了 啊
0,今天 20 18 年 11 月 6 号
0,谢谢 你 告诉 我 哦
0,不 客气 ， 你 知道 今天 还是 吴亦凡 的 生日 吗
1,"我 都 给 忘记 了 , 他 可是 我 的 偶像 呢"
0,哈哈 ， 偶像 的 生日 还是 不要 忘记 ， 说 起来 ， 他 也 算是 娱乐圈 有 潜力 的 80 后 男星 ， 获得 过 20 15 亚洲 影响力 东方 盛典 最具 人气 男神
1,嘿嘿 ， 当然 ， 我 偶像 就 这么 优秀
0,是 啊 ， 推荐 你 听 他 的 『 大碗宽面 』 超级 好听 的 ， 该曲 包含 浓烈 的 中国 元素 ， 旋律 、 歌词 将 东西方 音乐 融合 ， 用 说唱 的 方式 传递 出唱作 人 潇洒 江湖 行 的 无畏 。
0,听 名字 感觉 还 不错 呢
0,是 啊
0,那 我 听听
0,要 不要 现在 为 你 播放 音乐
0,可以
0,知道 《 飞一般爱情小说 》 的 主演 是 谁 吗 ？
0,当然 知道 了 ， 主演 是 舒淇 。
0,真棒 。
0,我 还 知道 舒淇 出 生于 中国台湾 ， 是 个 优秀 的 演员 ， 获得 过 香港电影 金像奖 的 最佳 女主角 哦 。
1,我 偶像 就 这么 优秀 。
0,确实 优秀 ， 舒淇 还是 中国 电影 华表奖 优秀 女演员 ， 戛纳 国际 电影节 评委会 成员 ， 台湾 电影 金马奖 最佳 女主角 获得者 。
1,不仅 长得 漂亮 ， 演技 也 是 没得说 。
0,那 说 到 演技 ， 我 推荐 你 看看 《 色情男女 》 ， 故事 中 的 人物 变化 很 有意思 ， 表演 也 很 到位 。
0,这是 什么样 的 电影 呢 ？ 导演 是 谁 呀 ？
0,这是 一部 由 尔冬升 导演 的 剧情 类 喜剧 。
0,感觉 不错 ， 有 时间 去 看看 。
0,相信 你 会 喜欢 的 。
0,好 了 ， 我 还有 事 ， 下次 聊 。
0,好 的 ， 再见 。
0,今天 是 几号 了 呀 ？
0,今天 是 20 18 年 10 月 18 号 。
0,你 知道 的 真多 ， 你 真棒 ！
0,我 还 知道 今天 是 台湾 电影 金马奖 最佳 女主角 周迅 的 生日 呢 。
1,我 特别 喜欢 周迅 ， 她 是 大陆 最 难得 的 女演员 之一 。
0,是 啊 ， 你 眼光 真不错 ， 她 还是 中国 电视 金鹰奖 最 受欢迎 女演员 哦 ， 人气 很 高 的 。
1,对 啊 ， 她 可是 人气 与 实力 并存 的 女演员 ， 非常 厉害 ！
0,嗯 呢 ， 推荐 你 看看 她 演 的 『 鸳鸯蝴蝶 』 非常 棒 ， 是 一部 轻松 浪漫 、 趣味盎然 的 电影 。
1,不好意思 ， 我 看过 这部 电影 ， 我 现在 更 喜欢 刘若英 的 电影 。
0,我 这里 正好 有 一部 刘若英 主演 的 电影 叫做 『 少女小渔 』 。 这部 电影剧本 改编 得 很 好 ， 人物 的 情感 冲突 很 剧烈 。
0,你 知道 这部 电影 的 评分 是 多少 吗 ？
0,这部 电影 的 评分 是 7.9 。
0,我 已经 迫不及待 现在 就要 去 看看 了 。
0,相信 这部 电影 一定 会 让 您 喜欢 的 。
0,今天 几号 了
0,20 18 年 5 月 17 日
0,知道 了 ， 你 真的 是 什么 都 知道 啊 ， 爱死 你
0,你 知道 吗 ， 今天 还是 王力宏 的 生日 哦 。
1,我 差点 忘 了 ， 我 可 喜欢 他 了 。
